¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï?®¤l¨½«Ø©M¸ô¤@¬q401~450¸¹,24.0,¦í,,,10211,¤g¦a2«Øª«1¨®¦ì1,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021011,161.67000000000002,3,2,2,¦³,¦³,6420000,39711,¨ä¥L,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï?®¤l¨½«Ø©M¸ô¤@¬q401~450¸¹,33.44,¦í,,,10211,¤g¦a2«Øª«1¨®¦ì2,¤»¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1021011,225.56,3,2,2,¦³,¦³,8400000,37241,¨ä¥L,0.0,0
¥_¤Ù°Ï,¤g¦a,¦Pºa¬q301~350¦a¸¹,23.17,¨ä¥L,,,10211,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,945000,40785,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªQ¦Ë¤­¸ô151~200¸¹,17.29,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì2,¤Q¤@¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,170.09,3,2,2,¦³,¦³,7900000,48073,©Y¹D¾÷±ñ,35.92,1450000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªQ¦Ë¤­¸ô151~200¸¹,21.69,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,192.14,4,2,2,¦³,¦³,8850000,46580,©Y¹D¥­­±,25.76,1100000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªQ¦Ë¤­¸ô151~200¸¹,17.02,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,155.59,3,2,2,¦³,¦³,7700000,50836,©Y¹D¥­­±,25.76,1100000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªQ¦Ë¤­¸ô151~200¸¹,21.69,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,192.14,4,2,2,¦³,¦³,9600000,51388,©Y¹D¥­­±,25.76,1050000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªQ¦Ë¤­¸ô151~200¸¹,18.94,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì2,¤­¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,187.16000000000003,3,2,2,¦³,¦³,8840000,48383,©Y¹D¥­­±,43.72,1900000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªQ¦Ë¤­¸ô151~200¸¹,17.02,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,153.25,3,2,2,¦³,¦³,7570000,50220,©Y¹D¥­­±,23.42,1050000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªQ¦Ë¤­¸ô151~200¸¹,21.69,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¤Q¥|¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,167.72,3,2,2,¦³,¦³,9900000,61989,©Y¹D¥­­±,25.76,1100000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªQ¦Ë¤­¸ô151~200¸¹,16.74,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤Q¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,154.41,3,2,2,¦³,¦³,8000000,53057,©Y¹D¥­­±,23.42,1050000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªQ¦Ë¤­¸ô151~200¸¹,21.96,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì2,¤Q¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,210.09,4,2,2,¦³,¦³,10700000,54096,©Y¹D¥­­±,43.72,1700000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¤ô´º¨½ªQ¦Ë¤­¸ô151~200¸¹,21.96,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020927,211.44,4,2,2,¦³,¦³,9920000,47818,©Y¹D¥­­±,43.72,1900000
¥_°Ï,¤g¦a,ÀA§ø¬q101~150¦a¸¹,43.93,¨ä¥L,,,10209,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,492000,11200,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¤j¼wµó151«Ñ1~50¸¹,93.0,¦í,,,10212,¤g¦a1«Øª«1¨®¦ì0,¥þ,005,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010607,233.76,8,8,3,¦³,µL,31250000,133684,,0.0,0
¥_°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¥_°Ï¥_¤Ù¸ô1~50¸¹,11.19,°Ó,,,10211,¤g¦a2«Øª«1¨®¦ì0,¤Q¤»¼h,019,¿ì¤½°Ó·~¤j¼Ó,°Ó·~¥Î,¿û°©²V¾®¤g³y,0800730,93.46,0,0,0,µL,¦³,3500000,37449,,0.0,0
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥­¼w¨½¤å¤ß¸ô¥|¬q251~300¸¹,6.93,¦í,,,10104,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,022,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020725,90.92,1,1,1,¦³,¦³,5710000,70812,©Y¹D¥­­±,27.23,1200000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥­¼w¨½¤å¤ß¸ô¥|¬q251~300¸¹,6.42,¦í,,,10105,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,022,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020725,77.30000000000001,1,1,1,¦³,¦³,5130000,70352,©Y¹D¾÷±ñ,13.62,650000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥­¼w¨½¤å¤ß¸ô¥|¬q251~300¸¹,11.8,¦í,,,10104,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,022,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020725,140.73000000000002,2,1,2,¦³,¦³,9220000,71542,©Y¹D¥­­±,27.23,1100000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥­¼w¨½¤å¤ß¸ô¥|¬q251~300¸¹,9.74,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤Q¤C¼h,022,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020725,106.95,2,1,2,¦³,¦³,7580000,73181,©Y¹D¾÷±ñ,13.62,750000
¥_¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¥_¤Ù°Ï¥­¼w¨½¤å¤ß¸ô¥|¬q251~300¸¹,9.99,¦í,,,10205,¤g¦a1«Øª«1¨®¦ì1,¤Q¤K¼h,022,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020725,111.52000000000001,2,1,2,¦³,¦³,8380000,76915,©Y¹D¾÷±ñ,13.62,850000
¥_¤Ù°Ï,¤g¦a,ªø¦w¬q51~100¦a¸¹,1423.0,¦í,,,10211,¤g¦a4«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,193705875,136125,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï´f¤¤¸ô¤@¬q51~100¸¹,25.79,¨ä¥L,,,9907,¤g¦a1«Øª«1¨®¦ì2,¤»¼h,023,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿û°©¿ûµ¬²V¾®¤g³y,1020502,300.95,0,0,0,µL,¦³,25790000,105483,©Y¹D¥­­±,83.0,2800000
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤­Åv¦è¸ô¤G¬q1~50¸¹,14.87,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤C¼h,015,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0970409,167.18,3,2,2,¦³,¦³,12800000,76564,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏÄ_¼yµó50«Ñ1~50¸¹,10.11,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,014,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0891104,149.76,3,2,2,¦³,¦³,8500000,56757,©Y¹D¥­­±,16.63,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤jªÚµó51~100¸¹,101.57,¦í,,,10210,¤g¦a2«Øª«1¨®¦ì1,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0940419,282.93,5,3,5,¦³,¦³,25000000,88361,©Y¹D¥­­±,0.0,0
«n¤Ù°Ï,¤g¦a,·s´I¬q51~100¦a¸¹,154.06,¦í,,,10211,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,19588000,127145,,0.0,0
¦è¤Ù°Ï,¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦è¦w¨½³{©úµó51~100¸¹,2.87,¦í,,,10210,¤g¦a0«Øª«0¨®¦ì1,,,¨ä¥L,,,,29.82,0,0,0,¦³,µL,800000,,©Y¹D¥­­±,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï¤j¦Pµó51~100¸¹,29.69,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤»¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820118,147.06,3,2,2,¦³,µL,6400000,43520,¤É­°¾÷±ñ,50.25,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~50¸¹,5.99,°Ó,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤Q¤»¼h,026,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,96.3,1,1,1,¦³,¦³,7500000,77882,©Y¹D¥­­±,37.81,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~50¸¹,5.67,°Ó,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,026,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,77.97,1,1,1,¦³,¦³,5900000,75670,©Y¹D¾÷±ñ,18.99,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥««n¤Ù°Ï´f¤å¸ô501~550¸¹,28.56,°Ó,,,10210,¤g¦a1«Øª«1¨®¦ì2,¤Q¤E¼h,023,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1000510,385.65,4,2,4,¦³,¦³,53000000,137430,©Y¹D¥­­±,59.54,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤W¥Û¨½«C®ü¸ô¤G¬q251~300¸¹,4.03,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì1,¤E¼h,015,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840420,40.11,1,1,1,¦³,¦³,1940000,48367,©Y¹D¾÷±ñ,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤åµØ¸ô162«Ñ1~50¸¹,17.21,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡AÃM¼Ó,007,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0970131,114.5,2,1,3,¦³,¦³,12100000,105677,,0.0,0
«n¤Ù°Ï,¤g¦a,Ä_¤å¬q601~650¦a¸¹,2753.07,¤u,,,10210,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,57462078,20872,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~50¸¹,7.84,°Ó,,,10211,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,018,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,84.87,2,2,2,¦³,¦³,7350000,86603,,0.0,0
«n¤Ù°Ï,¤g¦a,®H¿³¬q151~200¦a¸¹,654.67,¨ä¥L,,,10211,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,46500000,71028,,0.0,0
«n¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥««n¤Ù°Ï¤j¼[¤»µó234«Ñ1~50¸¹,14.66,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0710908,100.25,2,2,1,¦³,µL,3500000,34913,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¥|¤t¸ô87«Ñ51~100¸¹,5.5,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,012,©±­±(©±¾Q),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0861121,40.07,2,2,1,¦³,¦³,3200000,79860,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ïªe«nªF¥|µó1~50¸¹,26.17,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,007,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0810125,139.18,3,2,2,¦³,¦³,6080000,43684,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¤å¤ß¸ô¤T¬q1~50¸¹,6.24,°Ó,,,10211,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,026,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0980813,99.36,1,1,1,¦³,¦³,6700000,67432,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï°ê¦w¤@¸ô233«Ñ1~50¸¹,30.42,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,012,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),°ê¥Á¦í¦v,¿ûµ¬²V¾®¤g³y,0850923,138.29,3,2,2,¦³,¦³,5000000,36156,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ¬P¸ô151~200¸¹,12.29,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,013,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0960929,91.86,2,1,1,¦³,¦³,6860000,74679,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï«C®ü¸ô¤G¬q317¤§1«Ñ1~50¸¹,7.15,°Ó,,,10211,¤g¦a2«Øª«1¨®¦ì0,¤G¼h,014,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0820615,103.24000000000001,3,2,2,¦³,¦³,4900000,47462,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°ÏºÖ±d¸ô51~100¸¹,18.36,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì1,¥|¼h,016,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0801003,196.98,4,2,2,¦³,¦³,9580000,48634,©Y¹D¥­­±,0.0,0
¦è¤Ù°Ï,¤g¦a,¦è¤Ù¬q601~650¦a¸¹,2.44,¦í,,,10211,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,221100,90615,,0.0,0
«n¤Ù°Ï,¤g¦a,·s´I¬q501~550¦a¸¹,707.0,¦í,,,10210,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,88000000,124470,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¥«¬F¥_¤C¸ô151~200¸¹,14.53,¨ä¥L,,,10211,¤g¦a1«Øª«1¨®¦ì2,¤K¼h,032,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿û°©¿ûµ¬²V¾®¤g³y,0991013,289.72,5,2,3,¦³,¦³,27600000,95264,©Y¹D¥­­±,33.87,0
¦è¤Ù°Ï,¤g¦a,¥Á¦w¬q1501~1550¦a¸¹,11.42,¨ä¥L,,,10211,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,721731,63199,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°ÏºÖ¤W«Ñ214§Ë51~100¸¹,23.98,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,005,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780620,105.51,5,0,5,¦³,¦³,7100000,67292,,0.0,0
¦è¤Ù°Ï,¤g¦a,¦è¤Ù¬q3001~3050¦a¸¹,1.0,°Ó,,,10211,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,86212,0,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«¦è¤Ù°Ï¥ÌµÂ¸ô¤@¬q27«Ñ1~50¸¹,17.46,¦í,,,10210,¤g¦a1«Øª«1¨®¦ì0,¤G¼h,005,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0740805,62.53,2,2,1,¦³,¦³,2950000,47177,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°ÏÂ×«nµó240«Ñ7§Ë1~50¸¹,105.66,¦í,,,10108,¤g¦a2«Øª«1¨®¦ì0,¥þ,004,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1020809,204.92,5,2,4,¦³,¦³,13800000,67343,,0.0,0
¯«©£°Ï,¤g¦a,·sÉÜ¤l¬q401~450¦a¸¹,250.75,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,10210,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4200000,16750,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¦¨¥\¸ô651~700¸¹,108.24,¦í,,,10211,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡AÃM¼Ó,010,µØ·H(10¼h§t¥H¤U¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0831022,814.6899999999999,0,0,0,µL,¦³,7200000,8838,,0.0,0
¯«©£°Ï,¤g¦a,¦`°ô¬q301~350¦a¸¹,293.0,¹A,,,10211,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7480000,25529,,0.0,0
¯«©£°Ï,¤g¦a,¥_ÉÜ¬q1~50¦a¸¹,2284.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,10211,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,24870000,10889,,0.0,0
Â×­ì°Ï,¤g¦a,¤W«n§|¬q651~700¦a¸¹,162.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,10211,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,108000,667,,0.0,0
Â×­ì°Ï,©Ð¦a(¤g¦a+«Øª«),»O¤¤¥«Â×­ì°Ï¤å½åµó32«Ñ1~50¸¹,85.71,¦í,,,10211,¤g¦a2«Øª«1¨®¦ì0,¥þ,002,³z¤Ñ­í,¦í®a¥Î,¥[±j¿j³y,0661117,58.1,3,2,2,¦³,µL,6300000,108434,,0.0,0
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦è¼[¨½«C®ü¸ô¤G¬q601~650¸¹,31.17,¦í,,,10209,¤g¦a1«Øª«2¨®¦ì2,¤K¼h,026,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020808,277.41999999999996,4,2,2,¦³,¦³,24580000,96296,©Y¹D¥­­±,52.28,2900000
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦è¼[¨½«C®ü¸ô¤G¬q601~650¸¹,31.84,¦í,,,10208,¤g¦a1«Øª«1¨®¦ì2,¤Q¤G¼h,026,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020808,278.37,4,2,2,¦³,¦³,27400000,108806,©Y¹D¥­­±,52.28,2800000
¦è¤Ù°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,»O¤¤¥«¦è¤Ù°Ï¦è¼[¨½«C®ü¸ô¤G¬q601~650¸¹,31.84,¦í,,,10209,¤g¦a1«Øª«1¨®¦ì2,¤Q¤C¼h,026,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1020808,278.37,4,2,2,¦³,¦³,28200000,110575,©Y¹D¥­­±,52.28,3200000
